Fecha;cod_ine;CCAA;num_casos;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_otras;num_casos_prueba_desconocida;Total Pacientes COVID ingresados;Total pacientes COVID en UCI;Ingresos COVID últimas 24 h;Altas COVID últimas 24 h;PCR;TEST_ANTICUERPOS;OTROS_TESTS;TOTAL_PRUEBAS;PCR_x_1000hab._f;TEST_Acc_f;Total_Pruebas_x_1000hab._f;OTROS_TESTS_x_1000hab._f;% Camas Ocupadas COVID_f;% Camas Ocupadas UCI COVID_f
2020-05-01;4;Baleares;10,0;8,0;2,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-01;14;Murcia;8,0;1,0;7,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-01;13;Madrid;199,0;198,0;0,0;1,0;0,0;;;;;;;;;;;;;;
2020-05-01;19;Melilla;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-01;15;Navarra;72,0;21,0;51,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-01;16;País Vasco;42,0;33,0;0,0;0,0;9,0;;;;;;;;;;;;;;
2020-05-01;17;La Rioja;1,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-01;10;C. Valenciana;95,0;24,0;70,0;1,0;0,0;;;;;;;;;;;;;;
2020-05-02;1;Andalucía;95,0;15,0;80,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-02;2;Aragón;21,0;16,0;0,0;2,0;3,0;;;;;;;;;;;;;;
2020-05-02;3;Asturias;3,0;3,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-02;6;Cantabria;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-02;18;Ceuta;2,0;2,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-02;7;Castilla y León;346,0;60,0;286,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-02;8;Castilla La Mancha;16,0;6,0;4,0;0,0;6,0;;;;;;;;;;;;;;
2020-05-02;5;Canarias;5,0;5,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-02;9;Cataluña;156,0;151,0;0,0;0,0;5,0;;;;;;;;;;;;;;
2020-05-02;11;Extremadura;58,0;13,0;45,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-02;12;Galicia;84,0;23,0;46,0;0,0;15,0;;;;;;;;;;;;;;
2020-05-02;4;Baleares;3,0;1,0;2,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-02;14;Murcia;17,0;1,0;16,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-02;13;Madrid;168,0;168,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-02;19;Melilla;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-02;15;Navarra;70,0;16,0;54,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-02;16;País Vasco;50,0;41,0;0,0;0,0;9,0;;;;;;;;;;;;;;
2020-05-02;17;La Rioja;2,0;1,0;1,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-02;10;C. Valenciana;110,0;31,0;76,0;0,0;3,0;;;;;;;;;;;;;;
2020-05-03;1;Andalucía;27,0;8,0;19,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-03;2;Aragón;18,0;16,0;0,0;2,0;0,0;;;;;;;;;;;;;;
2020-05-03;3;Asturias;3,0;3,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-03;6;Cantabria;3,0;3,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-03;18;Ceuta;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-03;7;Castilla y León;113,0;58,0;55,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-03;8;Castilla La Mancha;48,0;6,0;2,0;0,0;40,0;;;;;;;;;;;;;;
2020-05-03;5;Canarias;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-03;9;Cataluña;140,0;131,0;0,0;0,0;9,0;;;;;;;;;;;;;;
2020-05-03;11;Extremadura;11,0;5,0;6,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-03;12;Galicia;45,0;9,0;36,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-03;4;Baleares;4,0;3,0;1,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-03;14;Murcia;4,0;1,0;3,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-03;13;Madrid;73,0;73,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-03;19;Melilla;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-03;15;Navarra;23,0;10,0;13,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-03;16;País Vasco;35,0;28,0;0,0;0,0;7,0;;;;;;;;;;;;;;
2020-05-03;17;La Rioja;2,0;2,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-03;10;C. Valenciana;46,0;15,0;29,0;0,0;2,0;;;;;;;;;;;;;;
2020-05-04;1;Andalucía;49,0;18,0;31,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-04;2;Aragón;36,0;36,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-04;3;Asturias;4,0;4,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-04;6;Cantabria;1,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-04;18;Ceuta;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-04;7;Castilla y León;92,0;28,0;64,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-04;8;Castilla La Mancha;19,0;14,0;1,0;2,0;2,0;;;;;;;;;;;;;;
2020-05-04;5;Canarias;3,0;3,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-04;9;Cataluña;131,0;121,0;0,0;1,0;9,0;;;;;;;;;;;;;;
2020-05-04;11;Extremadura;20,0;12,0;8,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-04;12;Galicia;76,0;14,0;49,0;0,0;13,0;;;;;;;;;;;;;;
2020-05-04;4;Baleares;1,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-04;14;Murcia;3,0;2,0;1,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-04;13;Madrid;108,0;108,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-04;19;Melilla;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-04;15;Navarra;20,0;13,0;7,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-04;16;País Vasco;18,0;13,0;0,0;0,0;5,0;;;;;;;;;;;;;;
2020-05-04;17;La Rioja;2,0;2,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-04;10;C. Valenciana;28,0;6,0;21,0;0,0;1,0;;;;;;;;;;;;;;
2020-05-05;1;Andalucía;73,0;12,0;61,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-05;2;Aragón;43,0;7,0;0,0;0,0;36,0;;;;;;;;;;;;;;
2020-05-05;3;Asturias;4,0;4,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-05;6;Cantabria;6,0;6,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-05;18;Ceuta;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-05;7;Castilla y León;44,0;14,0;30,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-05;8;Castilla La Mancha;11,0;11,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-05;5;Canarias;2,0;2,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-05;9;Cataluña;72,0;60,0;0,0;5,0;7,0;;;;;;;;;;;;;;
2020-05-05;11;Extremadura;41,0;1,0;40,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-05;12;Galicia;133,0;7,0;107,0;0,0;19,0;;;;;;;;;;;;;;
2020-05-05;4;Baleares;4,0;4,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-05;14;Murcia;2,0;1,0;1,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-05;13;Madrid;63,0;62,0;0,0;0,0;1,0;;;;;;;;;;;;;;
2020-05-05;19;Melilla;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-05;15;Navarra;5,0;5,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-05;16;País Vasco;21,0;19,0;0,0;0,0;2,0;;;;;;;;;;;;;;
2020-05-05;17;La Rioja;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-05;10;C. Valenciana;20,0;12,0;8,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-06;1;Andalucía;26,0;3,0;23,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-06;2;Aragón;43,0;6,0;0,0;1,0;36,0;;;;;;;;;;;;;;
2020-05-06;3;Asturias;4,0;4,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-06;6;Cantabria;1,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-06;18;Ceuta;1,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-06;7;Castilla y León;28,0;13,0;15,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-06;8;Castilla La Mancha;11,0;11,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-06;5;Canarias;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-06;9;Cataluña;56,0;46,0;0,0;1,0;9,0;;;;;;;;;;;;;;
2020-05-06;11;Extremadura;36,0;5,0;31,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-06;12;Galicia;60,0;15,0;39,0;1,0;5,0;;;;;;;;;;;;;;
2020-05-06;4;Baleares;4,0;4,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-06;14;Murcia;2,0;2,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-06;13;Madrid;56,0;55,0;0,0;1,0;0,0;;;;;;;;;;;;;;
2020-05-06;19;Melilla;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-06;15;Navarra;9,0;7,0;2,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-06;16;País Vasco;25,0;14,0;0,0;0,0;11,0;;;;;;;;;;;;;;
2020-05-06;17;La Rioja;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-06;10;C. Valenciana;15,0;12,0;2,0;0,0;1,0;;;;;;;;;;;;;;
2020-05-07;1;Andalucía;24,0;2,0;21,0;1,0;0,0;;;;;117200,0;155270,0;;272470,0;13,88;18,38;32,26;;;
2020-05-07;2;Aragón;34,0;34,0;0,0;0,0;0,0;;;;;28392,0;10379,0;;38771,0;21,44;7,84;29,27;;;
2020-05-07;3;Asturias;3,0;3,0;0,0;0,0;0,0;;;;;56843,0;30048,0;;86891,0;55,73;29,46;85,19;;;
2020-05-07;6;Cantabria;0,0;0,0;0,0;0,0;0,0;;;;;29183,0;12719,0;;41902,0;50,15;21,86;72,0;;;
2020-05-07;18;Ceuta;1,0;1,0;0,0;0,0;0,0;;;;;1001,0;2914,0;;3915,0;11,86;34,51;46,37;;;
2020-05-07;7;Castilla y León;30,0;21,0;9,0;0,0;0,0;;;;;101679,0;110060,0;;211739,0;42,32;45,8;88,12;;;
2020-05-07;8;Castilla La Mancha;13,0;13,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-07;5;Canarias;1,0;1,0;0,0;0,0;0,0;;;;;77916,0;21737,0;;99653,0;35,09;9,79;44,88;;;
2020-05-07;9;Cataluña;67,0;64,0;0,0;0,0;3,0;;;;;292131,0;17782,0;;309913,0;38,39;2,34;40,73;;;
2020-05-07;11;Extremadura;50,0;2,0;48,0;0,0;0,0;;;;;24356,0;24977,0;;49333,0;22,92;23,5;46,42;;;
2020-05-07;12;Galicia;49,0;9,0;30,0;0,0;10,0;;;;;114532,0;83108,0;;197640,0;42,44;30,79;73,23;;;
2020-05-07;4;Baleares;2,0;2,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-07;14;Murcia;2,0;2,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-07;13;Madrid;69,0;68,0;1,0;0,0;0,0;;;;;339718,0;77518,0;;417236,0;50,81;11,59;62,41;;;
2020-05-07;19;Melilla;0,0;0,0;0,0;0,0;0,0;;;;;1376,0;3038,0;;4414,0;16,33;36,04;52,37;;;
2020-05-07;15;Navarra;2,0;2,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-07;16;País Vasco;23,0;12,0;0,0;0,0;11,0;;;;;125183,0;71144,0;;196327,0;57,37;32,61;89,98;;;
2020-05-07;17;La Rioja;1,0;1,0;0,0;0,0;0,0;;;;;24295,0;14273,0;;38568,0;77,25;45,39;122,64;;;
2020-05-07;10;C. Valenciana;13,0;4,0;9,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-08;1;Andalucía;16,0;7,0;9,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-08;2;Aragón;15,0;14,0;0,0;0,0;1,0;;;;;;;;;;;;;;
2020-05-08;3;Asturias;3,0;3,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-08;6;Cantabria;2,0;2,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-08;18;Ceuta;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-08;7;Castilla y León;31,0;18,0;13,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-08;8;Castilla La Mancha;7,0;7,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-08;5;Canarias;1,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-08;9;Cataluña;71,0;65,0;0,0;2,0;4,0;;;;;;;;;;;;;;
2020-05-08;11;Extremadura;33,0;3,0;29,0;1,0;0,0;;;;;;;;;;;;;;
2020-05-08;12;Galicia;43,0;7,0;28,0;0,0;8,0;;;;;;;;;;;;;;
2020-05-08;4;Baleares;4,0;4,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-08;14;Murcia;1,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-08;13;Madrid;62,0;62,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-08;19;Melilla;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-08;15;Navarra;7,0;7,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-08;16;País Vasco;27,0;19,0;0,0;0,0;8,0;;;;;;;;;;;;;;
2020-05-08;17;La Rioja;1,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-08;10;C. Valenciana;12,0;5,0;7,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-09;1;Andalucía;13,0;3,0;9,0;0,0;1,0;;;;;;;;;;;;;;
2020-05-09;2;Aragón;5,0;5,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-09;3;Asturias;3,0;3,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-09;6;Cantabria;3,0;3,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-09;18;Ceuta;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-09;7;Castilla y León;14,0;9,0;4,0;1,0;0,0;;;;;;;;;;;;;;
2020-05-09;8;Castilla La Mancha;6,0;6,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-09;5;Canarias;2,0;2,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-09;9;Cataluña;59,0;53,0;0,0;1,0;5,0;;;;;;;;;;;;;;
2020-05-09;11;Extremadura;52,0;2,0;50,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-09;12;Galicia;21,0;10,0;9,0;0,0;2,0;;;;;;;;;;;;;;
2020-05-09;4;Baleares;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-09;14;Murcia;1,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-09;13;Madrid;54,0;53,0;0,0;1,0;0,0;;;;;;;;;;;;;;
2020-05-09;19;Melilla;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-09;15;Navarra;4,0;3,0;1,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-09;16;País Vasco;20,0;13,0;0,0;0,0;7,0;;;;;;;;;;;;;;
2020-05-09;17;La Rioja;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-09;10;C. Valenciana;8,0;7,0;1,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-10;1;Andalucía;5,0;5,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-10;2;Aragón;8,0;8,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-10;3;Asturias;1,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-10;6;Cantabria;2,0;1,0;1,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-10;18;Ceuta;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-10;7;Castilla y León;12,0;10,0;2,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-10;8;Castilla La Mancha;12,0;11,0;1,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-10;5;Canarias;1,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-10;9;Cataluña;91,0;87,0;0,0;1,0;3,0;;;;;;;;;;;;;;
2020-05-10;11;Extremadura;5,0;3,0;2,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-10;12;Galicia;11,0;8,0;3,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-10;4;Baleares;7,0;6,0;1,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-10;14;Murcia;1,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-10;13;Madrid;63,0;62,0;0,0;1,0;0,0;;;;;;;;;;;;;;
2020-05-10;19;Melilla;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-10;15;Navarra;5,0;4,0;1,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-10;16;País Vasco;10,0;6,0;0,0;0,0;4,0;;;;;;;;;;;;;;
2020-05-10;17;La Rioja;1,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-10;10;C. Valenciana;8,0;8,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-11;1;Andalucía;22,0;18,0;4,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-11;2;Aragón;6,0;5,0;0,0;1,0;0,0;;;;;;;;;;;;;;
2020-05-11;3;Asturias;4,0;4,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-11;6;Cantabria;10,0;9,0;1,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-11;18;Ceuta;1,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-11;7;Castilla y León;29,0;28,0;1,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-11;8;Castilla La Mancha;31,0;27,0;0,0;4,0;0,0;;;;;;;;;;;;;;
2020-05-11;5;Canarias;3,0;3,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-11;9;Cataluña;134,0;104,0;0,0;30,0;0,0;;;;;;;;;;;;;;
2020-05-11;11;Extremadura;9,0;5,0;4,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-11;12;Galicia;12,0;10,0;0,0;0,0;2,0;;;;;;;;;;;;;;
2020-05-11;4;Baleares;8,0;8,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-11;14;Murcia;2,0;2,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-11;13;Madrid;195,0;189,0;0,0;6,0;0,0;;;;;;;;;;;;;;
2020-05-11;19;Melilla;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-11;15;Navarra;12,0;12,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-11;16;País Vasco;23,0;22,0;0,0;0,0;1,0;;;;;;;;;;;;;;
2020-05-11;17;La Rioja;4,0;4,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-11;10;C. Valenciana;20,0;20,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-12;1;Andalucía;21,0;19,0;2,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-12;2;Aragón;17,0;17,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-12;3;Asturias;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-12;6;Cantabria;8,0;7,0;1,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-12;18;Ceuta;2,0;2,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-12;7;Castilla y León;34,0;30,0;2,0;2,0;0,0;;;;;;;;;;;;;;
2020-05-12;8;Castilla La Mancha;30,0;28,0;0,0;2,0;0,0;;;;;;;;;;;;;;
2020-05-12;5;Canarias;4,0;4,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-12;9;Cataluña;140,0;111,0;0,0;28,0;1,0;;;;;;;;;;;;;;
2020-05-12;11;Extremadura;39,0;7,0;30,0;2,0;0,0;;;;;;;;;;;;;;
2020-05-12;12;Galicia;16,0;15,0;0,0;1,0;0,0;;;;;;;;;;;;;;
2020-05-12;4;Baleares;7,0;7,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-12;14;Murcia;3,0;3,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-12;13;Madrid;148,0;145,0;0,0;3,0;0,0;;;;;;;;;;;;;;
2020-05-12;19;Melilla;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-12;15;Navarra;2,0;2,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-12;16;País Vasco;23,0;18,0;0,0;0,0;5,0;;;;;;;;;;;;;;
2020-05-12;17;La Rioja;3,0;3,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-12;10;C. Valenciana;19,0;19,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-13;1;Andalucía;16,0;14,0;2,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-13;2;Aragón;19,0;19,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-13;3;Asturias;2,0;2,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-13;6;Cantabria;2,0;2,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-13;18;Ceuta;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-13;7;Castilla y León;57,0;55,0;1,0;1,0;0,0;;;;;;;;;;;;;;
2020-05-13;8;Castilla La Mancha;36,0;35,0;0,0;1,0;0,0;;;;;;;;;;;;;;
2020-05-13;5;Canarias;5,0;5,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-13;9;Cataluña;166,0;131,0;0,0;35,0;0,0;;;;;;;;;;;;;;
2020-05-13;11;Extremadura;38,0;6,0;31,0;1,0;0,0;;;;;;;;;;;;;;
2020-05-13;12;Galicia;10,0;10,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-13;4;Baleares;10,0;10,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-13;14;Murcia;5,0;5,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-13;13;Madrid;153,0;150,0;0,0;2,0;1,0;;;;;;;;;;;;;;
2020-05-13;19;Melilla;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-13;15;Navarra;9,0;9,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-13;16;País Vasco;25,0;22,0;0,0;0,0;3,0;;;;;;;;;;;;;;
2020-05-13;17;La Rioja;5,0;5,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-13;10;C. Valenciana;12,0;12,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-14;1;Andalucía;16,0;12,0;4,0;0,0;0,0;;;;;131245,0;18346,0;;314705,0;15,54;21,72;37,26;;;
2020-05-14;2;Aragón;23,0;23,0;0,0;0,0;0,0;;;;;35338,0;19091,0;;54429,0;26,68;14,41;41,1;;;
2020-05-14;3;Asturias;2,0;2,0;0,0;0,0;0,0;;;;;71461,0;39504,0;;110965,0;70,06;38,73;108,79;;;
2020-05-14;6;Cantabria;2,0;2,0;0,0;0,0;0,0;;;;;33313,0;15161,0;;48474,0;57,24;26,05;83,3;;;
2020-05-14;18;Ceuta;0,0;0,0;0,0;0,0;0,0;;;;;1119,0;3928,0;;5047,0;13,25;46,52;59,77;;;
2020-05-14;7;Castilla y León;39,0;38,0;0,0;1,0;0,0;;;;;114195,0;153972,0;;268167,0;47,52;64,08;111,6;;;
2020-05-14;8;Castilla La Mancha;28,0;26,0;0,0;2,0;0,0;;;;;;;;;;;;;;
2020-05-14;5;Canarias;2,0;2,0;0,0;0,0;0,0;;;;;88482,0;38209,0;;126691,0;39,85;17,21;57,06;;;
2020-05-14;9;Cataluña;155,0;107,0;0,0;48,0;0,0;;;;;342933,0;1983,0;;362763,0;45,07;2,61;47,67;;;
2020-05-14;11;Extremadura;23,0;1,0;22,0;0,0;0,0;;;;;28105,0;33042,0;;61147,0;26,44;31,09;57,53;;;
2020-05-14;12;Galicia;5,0;4,0;1,0;0,0;0,0;;;;;13716,0;123925,0;;261085,0;50,82;45,92;96,74;;;
2020-05-14;4;Baleares;7,0;7,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-14;14;Murcia;2,0;2,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-14;13;Madrid;163,0;163,0;0,0;0,0;0,0;;;;;403633,0;112422,0;;516055,0;60,37;16,82;77,19;;;
2020-05-14;19;Melilla;0,0;0,0;0,0;0,0;0,0;;;;;1533,0;3866,0;;5399,0;18,19;45,87;64,06;;;
2020-05-14;15;Navarra;19,0;19,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-14;16;País Vasco;16,0;12,0;0,0;0,0;4,0;;;;;153531,0;91076,0;;244607,0;70,37;41,74;112,11;;;
2020-05-14;17;La Rioja;5,0;5,0;0,0;0,0;0,0;;;;;27002,0;15115,0;;42117,0;85,86;48,06;133,92;;;
2020-05-14;10;C. Valenciana;19,0;19,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-15;1;Andalucía;15,0;12,0;3,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-15;2;Aragón;16,0;16,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-15;3;Asturias;4,0;4,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-15;6;Cantabria;2,0;2,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-15;18;Ceuta;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-15;7;Castilla y León;35,0;33,0;0,0;2,0;0,0;;;;;;;;;;;;;;
2020-05-15;8;Castilla La Mancha;34,0;32,0;0,0;2,0;0,0;;;;;;;;;;;;;;
2020-05-15;5;Canarias;3,0;3,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-15;9;Cataluña;217,0;176,0;0,0;41,0;0,0;;;;;;;;;;;;;;
2020-05-15;11;Extremadura;24,0;2,0;22,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-15;12;Galicia;6,0;5,0;0,0;1,0;0,0;;;;;;;;;;;;;;
2020-05-15;4;Baleares;16,0;15,0;1,0;0,0;0,0;;;;;;;;;;;;;;
2020-05-15;14;Murcia;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
